"image","caption","negative_caption","negative_image","type","subtype","text_score_i0","text_score_i1","image_score_c0","image_score_c1","text_score","image_score","group_score"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F831441F6A0>","The pick up truck is plowing the snow.","The bulldozer is plowing the snow.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831441F730>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F831441F7C0>","The wooden park benches are painted dark purple.","The metal stools are painted dark purple.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831441F850>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F831441F8E0>","A brick building with a tall clock tower beside it.","A wooden cabin with a tall clock tower beside it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831441F970>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=321x500 at 0x7F831441FA00>","A person on a snowboard who is performing a trick.","A bear on a snowboard who is performing a trick.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831441FA90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7F831441FB20>","A close-up of a plate of food containing meat and beans.","A close-up of a plate of drink containing ice and lemon.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831441FBB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F831441FC40>","A banana is on a plate with cookies and peanut butter.","An apple is on a plate with a banana and peanut butter.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831441FCD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=423x640 at 0x7F831441FD60>","A stuffed bear is sitting with a toy.","A plastic flamingo is sitting with a toy.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831441FDF0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F831441FE80>","People fly kites in a large park in the middle of a city.","People fly hot air balloons in a large park in the middle of a city.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831441FF10>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F831441FFA0>","Two big stuffed bears sitting behind a chained fenced.","Two big potted plants sitting behind a chained fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C070>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x458 at 0x7F831443C100>","Two young black bears playing at the zoo.","Two young black deer playing at the zoo.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C190>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x500 at 0x7F831443C220>","A man standing on a lush green field under a kite.","A man standing on a lush green field with a ball.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C2B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7F831443C340>","A group of young people standing on top of a snow covered slope.","A group of elderly couples standing on top of a snow covered slope.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C3D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x373 at 0x7F831443C460>","Three zebras standing in a sandy desert area.","Three ostriches standing in a sandy desert area.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C4F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x336 at 0x7F831443C580>","A cat is staring while sitting in a sink.","A goldfish is swimming in a sink.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C610>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F831443C6A0>","A living room with an old fireplace and desk.","A living room with an old fireplace and bookcase.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C730>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x479 at 0x7F831443C7C0>","This is a family of giraffes running through the bush.","This is a family of rhinoceroses running through the bush.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C850>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F831443C8E0>","A surfing instructor teaches students with surfboards on a beach in front of large hotel buildings.","A yoga instructor leads students with yoga mats on a beach in front of large hotel buildings.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443C970>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F831443CA00>","People standing near a table with open pizza boxes.","Robots standing near a table with open pizza boxes.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443CA90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F831443CB20>","A dog or bear in a controlled area doing something with balls.","A monkey or bear in a controlled area doing something with balls.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443CBB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F831443CC40>","The personal sized pizza is on a table in the restaurant full of people.","The personal sized pizza is on a table in the restaurant full of plants.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443CCD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F831443CD60>","A man in uniform riding a horse by a fence.","A man in uniform riding a camel by a fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831443CDF0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F831443CE80>","A comfortable hotel room featuring a big screen television.","A comfortable tent featuring a big screen television.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7100>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=478x640 at 0x7F83143D7190>","He was holding the baby in his chair at the dining table.","He was holding the baby on his couch in the living room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7220>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F83143D72B0>","A large metal chair with a brown teddy bear in it.","A brown teddy bear is in a hammock.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7340>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=350x500 at 0x7F83143D73D0>","A crowd of people walking along a snow covered mountain side.","A crowd of elk walking along a snow covered mountain side.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7460>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143D74F0>","A cat sitting on top of a banana tree.","A monkey sitting on top of a banana tree.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7580>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F83143D7610>","A bunch of people on motor scooters riding on a street.","A bunch of monkeys on motor scooters riding on a street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D76A0>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F83143D7730>","A person with a rainbow umbrella looking at the ocean.","A person with a beach hat looking at the ocean.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D77C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F83143D7850>","A herd of elephants are marching triumphantly through a field.","A herd of gazelles are prancing gracefully through a field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D78E0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F83143D7970>","A giraffe standing in the middle of  a lush green field.","A lion standing in the middle of a lush green field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7A30>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F83143D7AC0>","A shiny, new, low riding semi trailer truck.","A shiny, new, low riding sports car.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7B50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7F83143D7BE0>","A man is walking a dog on a sidewalk.","A man is walking a cat on a sidewalk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7E50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143D7EE0>","Two people walking along a side walk next to a train on the tracks.","Two people walking along a side walk next to a carousel on the tracks.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143D7F70>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x423 at 0x7F83143D7FD0>","This is people standing in the sidewalk near a bus.","Bicycles are parked on the sidewalk near a bus.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F30D0>","replace","obj","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143F3160>","Twp cake pans sitting and cooling on the stove.","Two cake pans sitting and cooling on the counter.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F31F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F83143F3280>","A man is on a snow board with a kite.","A man is on a surfboard with a kite.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3310>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F83143F33A0>","A bear sitting on a log with a really long tongue.","A bear sitting on a log with really long claws.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3430>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=428x640 at 0x7F83143F34C0>","A group of people in a field with various kites in the sky.","A group of people in a city with various kites in the sky.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3550>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F83143F35E0>","A man and a women in an odd position holding wii remotes.","A man and a woman in a classroom holding wii remotes.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F36A0>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143F3730>","Two teddy bears that are large sitting in a small garden.","Two birds that are chirping in a small garden.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F37C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F83143F3850>","Young men playing on the beach with a cow in the foreground.","Young men playing on the beach with a seagull in the foreground.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F38E0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F83143F3970>","There is a bathroom with a sink and a mirror.","There is a bedroom with a sink and a mirror.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3A00>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F83143F3A90>","Two bears on the water fighting each other.","Two otters on the water playing with each other.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3B20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143F3BB0>","A person riding a snowboard down a snowy slope.","A penguin riding a snowboard down a snowy slope.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3C40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143F3CD0>","Some people are riding surfboards on a wave.","Some seals are riding surfboards on a wave.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3D60>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F83143F3DF0>","A husky dog sitting on the front seat of a car.","A rabbit sitting on the front seat of a car.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3E80>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F83143F3F10>","A sign with teddy bears on it is advertising a tea room.","A sign with roses on it is advertising a tea room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143F3FA0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=403x640 at 0x7F8314391070>","A train pulls up along some buildings.","A plane flies over some buildings.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391100>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F8314391190>","An orange and white cat standing in front of a flat screen tv.","A rabbit standing in front of a flat screen tv.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391220>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143912B0>","Four surfers are trying to catch a wave as they stand.","Four kayakers are trying to navigate a river as they paddle.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391340>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F83143913D0>","A woman sitting in front of the eiffel tower near pigeons.","A man sitting in front of the eiffel tower near pigeons.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391460>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F83143914F0>","A herd of sheep walking across a lush green field.","A herd of llamas walking across a lush green field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391580>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F8314391610>","A person does a trick on a skate board by a beach.","A seagull does a trick on a skate board by a beach.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143916A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F8314391730>","Three cows standing at a watering hole with birds flying overhead.","Three llamas standing at a watering hole with birds flying overhead.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143917C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=428x640 at 0x7F8314391850>","A woman riding skis across snow covered ground.","A man riding skis across snow covered ground.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143918E0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F8314391970>","A bathroom with a toilet, bathtub, and a cat in a bathroom.","A bathroom with a sink, bathtub, and a cat in a bathroom.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391A00>","replace","obj","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F8314391A90>","A plate with a big tasty looking waffle topped with fruit.","A plate with a big tasty looking waffle topped with whipped cream.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391B20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F8314391BB0>","Closeup of a plate of food that includes chicken, mushrooms and broccoli.","Closeup of a plate of food that includes chicken, mushrooms and carrots.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391C40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F8314391CD0>","A living room with a couch and chair.","A bedroom with a bed and dresser.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391D60>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7F8314391DF0>","A young girl is getting her temperature taken.","A young girl is getting a bandage put on.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391E80>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F8314391F10>","Three people ride on the back of an elephant.","Three monkeys ride on the back of an elephant.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314391FA0>","replace","obj","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x361 at 0x7F83143B2040>","An old man is wearing an odd hat.","An old woman is wearing an odd hat.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2100>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=521x640 at 0x7F83143B2190>","A woman in blue jacket holding a black bear cub.","A man in blue jacket holding a black bear cub.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2220>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=351x500 at 0x7F83143B22B0>","A tan toilet and sink combination in a small room.","A white toilet and sink combination in a small room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2340>","replace","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143B23D0>","Someone is cooking vegetarian stir fry in a skillet.","Someone is cooking meat-filled stir fry in a skillet.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2460>","replace","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F83143B24F0>","Two peanut butter and jelly sandwiches sliced in half.","Two turkey and jelly sandwiches sliced in half.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2580>","replace","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F83143B2610>","A white plate topped with a fried egg next to a salad.","A white plate topped with a boiled egg next to a salad.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B26A0>","replace","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F83143B2730>","A small tiled bethroom stall with a black toilet seat.","A small tiled bathroom stall with a white toilet seat.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B27C0>","replace","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F83143B2850>","A black and brown dog sits curled in a flowered wing chair.","A black and gray dog sits curled in a flowered wing chair.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B28E0>","replace","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143B2970>","A man dressed in black snow gear stands on skis in the snow.","A man dressed in colorful snow gear stands on skis in the snow.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2A00>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F83143B2A90>","Living room area of home with wood flooring and fireplace.","Living room area of home with carpeted flooring and fireplace.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2B20>","replace","att","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F83143B2BB0>","A laptop computer sitting on top of a wooden table.","A desktop computer sitting on top of a wooden table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2C40>","replace","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x263 at 0x7F83143B2CD0>","A  group of boys in suits holding a chalkboard.","A solitary boy in a suit holding a chalkboard.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2D60>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F83143B2DF0>","A golden obelisk stands in the middle of an ornate building.","A silver obelisk stands in the middle of an ornate building.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2E80>","replace","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F83143B2F10>","A brown chicken standing on top of a lush green field.","A white chicken standing on top of a lush green field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F83143B2FA0>","replace","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F8314350040>","Person in red peacoat and hat riding a horse.","Person in blue peacoat and hat riding a horse.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350100>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F8314350190>","A sandwich on top of a metal tray next to a bowl of dipping sauce.","A sandwich on top of a ceramic tray next to a bowl of dipping sauce.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350220>","replace","att","False","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=220x176 at 0x7F83143502B0>","A blue motorcycle parked on display  next to other vehicles.","A purple motorcycle parked on display next to other vehicles.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350340>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=409x500 at 0x7F83143503D0>","A man with dark hair, a shirt and a tie posing for a picture.","A man with blonde hair, a shirt and a tie posing for a picture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350490>","replace","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F8314350520>","A red yellow and blue airplane is sitting on the runway.","A green yellow and blue airplane is sitting on the runway.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350730>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x404 at 0x7F83143507C0>","A group of people standing on a field flying a colorful kite.","A group of people standing on a field flying a black and white kite.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350850>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x357 at 0x7F83143508E0>","A small dog laying on a bed next to a laptop computer.","A large dog laying on a bed next to a laptop computer.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350970>","replace","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F8314350A00>","A man holding a pink umbrella standing on his tip toes.","A man holding a black umbrella standing on his tip toes.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350A90>","replace","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F8314350B20>","A porcelain tea and bathroom set is on display.","A metal tea and bathroom set is on display.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350BB0>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F8314350C40>","A group of four zebras standing in different positions.","A group of four zebras standing in similar positions.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350CD0>","replace","att","False","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F8314350D60>","A black cat is sitting in a bathroom sink.","A white cat is sitting in a bathroom sink.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350E20>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F8314350EB0>","The orange handles of scissors are sticking out of a holder.","The green handles of scissors are sticking out of a holder.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F8314350F40>","replace","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F8314350FD0>","A person holding a multicolored umbrella looking at a body of water.","A person holding a black umbrella looking at a body of water.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F831436B0A0>","replace","att","True","True","True","True","True","True","True"
