"image","caption","negative_caption","negative_image","type","subtype","text_score_i0","text_score_i1","image_score_c0","image_score_c1","text_score","image_score","group_score"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A30138220>","A man with a tennis racket is in the air with legs spread apart next to a tennis ball in motion.","A woman with a tennis racket is on the ground with legs together next to a tennis ball in motion.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A301382B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=450x319 at 0x7F2A30138340>","A man in a rays uniform is throwing a baseball.","A woman in a rays uniform is throwing a baseball.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A301383D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A30138460>","A small child wearing a tie stands with his luggage.","A businessman wearing a tie stands with his luggage.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A301384F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7F2A30138580>","A person stands and shows his tie off.","A woman stands and shows her tie off.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138610>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A301386A0>","A white bus is pulled up to a sidewalk.","A white truck is parked on a sidewalk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138730>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A301387C0>","A bench with a couple of purple benches.","A bench with a couple of yellow flowers.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138850>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=424x640 at 0x7F2A301388E0>","A man in shirt and tie standing in lobby next to other people.","A man in shirt and tie standing in a movie theater next to other people.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138970>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30138A00>","A coin with a portrait and some rings on the table.","A coin with a portrait and a book on the table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138A90>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x500 at 0x7F2A30138B20>","A big teddy bear sitting next to some boxes.","A big car sitting next to some boxes.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138BB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=478x640 at 0x7F2A30138C40>","A pile of food sitting on top of a table next to a  glass of wine.","A book sitting on top of a table next to a glass of wine.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138CD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F2A30138D60>","A group of people that are standing up outside.","A group of palm trees that are standing up outside.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138DF0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A30138E80>","The hotdog bun is filled with carrots and greens.","The taco shell is filled with carrots and greens.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30138F10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=384x640 at 0x7F2A30138FA0>","A strange plant hanging off a banana tree.","A strange bird perched on a banana tree.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7070>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F2A300D7100>","A porcelain tea and bathroom set is on display.","A porcelain tea and glassware set is on display.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7190>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300D7220>","A den with couches, a chair, tables and lamps.","A den with beds, a chair, tables and lamps.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D72B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F2A300D7340>","A view of a cat lying in a open suitcase.","A dog lying in an open suitcase.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D73D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=334x500 at 0x7F2A300D7460>","A bedroom with a bed, tv and ceiling fan.","A bedroom with a bed, tv and chandelier.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D74F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300D7580>","Three birds huddled together in a open field.","Three horses grazing in an open field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7610>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x404 at 0x7F2A300D76A0>","The large bear is walking on a boulder.","The small squirrel is climbing on a boulder.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7730>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A300D77C0>","A couple cuts into a wedding cake with grapes and oranges.","A couple cuts into a wedding cake with strawberries and oranges.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7850>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F2A300D78E0>","Several refrigerators are lined up by a wall.","Several bookcases are lined up by a wall.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7970>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F2A300D7A00>","A person uses a black computer keyboard on a wooden desk.","A monkey uses a black computer keyboard on a wooden desk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7A90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300D7B20>","Three strange looking birds walking on the grass.","Three strange looking squirrels walking on the grass.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7BB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F2A300D7C40>","Five men riding their motor cycles on the street.","Five women riding their motor cycles on the street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7CD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A300D7D60>","A sink and a toilet that is in a small bathroom.","A shower and a toilet that is in a small bathroom.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7DF0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300D7E80>","A rooster walking on a beach near the ocean.","A crab walking on a beach near the ocean.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300D7F10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A300D7FA0>","Two giraffes nudging over a pole in a forested area.","Two elephants nudging over a pole in a forested area.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5040>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300F5100>","A baby is holding some poles in the middle of a grass field.","An adult is holding some poles in the middle of a grass field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5190>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=461x500 at 0x7F2A300F5220>","Two giraffes, one grown and one baby, standing next to each other.","Two kangaroos, one grown and one baby, standing next to each other.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F52B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A300F5340>","A boy with a fedora on holding a pizza box open.","A boy with sunglasses on holding a pizza box open.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F53D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300F5460>","A person is going up a snow covered mountain.","A bear is climbing up a snow covered mountain.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F54F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300F5580>","A kitchen with white cabinets and brick walls.","A bedroom with white cabinets and brick walls.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5640>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A300F56D0>","There is a small puppy on the kitchen floor.","There is a small hamster on the kitchen floor.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5760>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A300F57F0>","People on the beach playing with a brown cow.","People on the beach playing with a dolphin.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5880>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300F5910>","A man is feeding an elephant over a fence.","A man is feeding a giraffe over a fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F59A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=589x640 at 0x7F2A300F5A30>","A picture of a grizzly bear in the wild.","A picture of a fish in the wild.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5AC0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F2A300F5B50>","The traffic lights glow green in the night sky.","A billboard glows in the night sky.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5BE0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x459 at 0x7F2A300F5C70>","A northumbria bus is parked in a field.","A caravan is parked in a field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5D00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x496 at 0x7F2A300F5D90>","A white bus that has a 41 crosstown sign on the front.","A white car that has a 41 crosstown sign on the front.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5E20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=240x320 at 0x7F2A300F5EB0>","Two young children holding a large teddy bear.","A couple holding a large teddy bear.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300F5F40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F2A300F5FD0>","A man opening a fire hydrant spewing out rusty water into a street.","A man opening a fountain spewing out rusty water into a street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300930A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A30093130>","Some kind of chicken, rice, and vegetable dish on a pizza tray being served to a man.","Some kind of chicken, rice, and vegetable dish on a paper plate being served to a man.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300931C0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30093250>","A photo of a man and his wife on a bed.","A photo of a daughter and her mother on a bed.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300932E0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30093370>","Shadows are cast onto the side of a train because of the sun.","Shadows are cast onto the side of an ocean because of the sun.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093400>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F2A30093490>","A cat sitting on a bench in front of a house.","A bird sitting on a bench in front of a house.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093520>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300935B0>","Two giraffes look over a railing blockade.","Two rhinos look over a railing blockade.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093640>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300936D0>","A white bus parked at a stop next to a crowd.","A white bike parked at a stop next to a crowd.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093760>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300937F0>","A white bird sitting on top of a lake.","A white boat sitting on top of a lake.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093880>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A30093910>","A brown bird has a small yellow head.","A brown bird has a small yellow beak.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300939D0>","replace","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30093A60>","A street lined with cones with people up and down the sidewalk.","A street lined with flowers with people up and down the sidewalk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093AF0>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30093B80>","A pole with stop lights and a horse walking sign.","A pole with stop lights and a bicycle lane sign.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093C10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30093CA0>","A small cat sitting in the top of a banana tree.","A small monkey sitting at the top of a banana tree.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093D30>","replace","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30093DC0>","There are women that are laughing under the umbrella.","There are children that are laughing under the umbrella.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093E50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30093EE0>","The pick up truck is plowing the snow.","The bulldozer is plowing the snow.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30093F70>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A30093FD0>","The wooden park benches are painted dark purple.","The metal stools are painted dark purple.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B20D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A300B2160>","A brick building with a tall clock tower beside it.","A wooden cabin with a tall clock tower beside it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B21F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=321x500 at 0x7F2A300B2280>","A person on a snowboard who is performing a trick.","A bear on a snowboard who is performing a trick.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2310>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7F2A300B23A0>","A close-up of a plate of food containing meat and beans.","A close-up of a plate of drink containing ice and lemon.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2430>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300B24C0>","A banana is on a plate with cookies and peanut butter.","An apple is on a plate with a banana and peanut butter.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2550>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=423x640 at 0x7F2A300B25E0>","A stuffed bear is sitting with a toy.","A plastic flamingo is sitting with a toy.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2670>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300B2700>","People fly kites in a large park in the middle of a city.","People fly hot air balloons in a large park in the middle of a city.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2790>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300B2820>","Two big stuffed bears sitting behind a chained fenced.","Two big potted plants sitting behind a chained fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B28B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x458 at 0x7F2A300B2940>","Two young black bears playing at the zoo.","Two young black deer playing at the zoo.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B29D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x500 at 0x7F2A300B2A60>","A man standing on a lush green field under a kite.","A man standing on a lush green field with a ball.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2AF0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7F2A300B2B80>","A group of young people standing on top of a snow covered slope.","A group of elderly couples standing on top of a snow covered slope.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2C10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x373 at 0x7F2A300B2CA0>","Three zebras standing in a sandy desert area.","Three ostriches standing in a sandy desert area.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2D30>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x336 at 0x7F2A300B2DC0>","A cat is staring while sitting in a sink.","A goldfish is swimming in a sink.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2E50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F2A300B2EE0>","A living room with an old fireplace and desk.","A living room with an old fireplace and bookcase.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300B2F70>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x479 at 0x7F2A300B2FD0>","This is a family of giraffes running through the bush.","This is a family of rhinoceroses running through the bush.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300510D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30051160>","A surfing instructor teaches students with surfboards on a beach in front of large hotel buildings.","A yoga instructor leads students with yoga mats on a beach in front of large hotel buildings.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A300511F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F2A30051280>","People standing near a table with open pizza boxes.","Robots standing near a table with open pizza boxes.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051310>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F2A300513A0>","A dog or bear in a controlled area doing something with balls.","A monkey or bear in a controlled area doing something with balls.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051430>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F2A300514C0>","The personal sized pizza is on a table in the restaurant full of people.","The personal sized pizza is on a table in the restaurant full of plants.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051550>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A300515E0>","A man in uniform riding a horse by a fence.","A man in uniform riding a camel by a fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051670>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F2A30051700>","A comfortable hotel room featuring a big screen television.","A comfortable tent featuring a big screen television.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051940>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=478x640 at 0x7F2A300519D0>","He was holding the baby in his chair at the dining table.","He was holding the baby on his couch in the living room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051A60>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A30051AF0>","A large metal chair with a brown teddy bear in it.","A brown teddy bear is in a hammock.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051B80>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=350x500 at 0x7F2A30051C10>","A crowd of people walking along a snow covered mountain side.","A crowd of elk walking along a snow covered mountain side.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051CA0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30051D30>","A cat sitting on top of a banana tree.","A monkey sitting on top of a banana tree.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051DC0>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F2A30051E50>","A bunch of people on motor scooters riding on a street.","A bunch of monkeys on motor scooters riding on a street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051EE0>","replace","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F2A30051F70>","A person with a rainbow umbrella looking at the ocean.","A person with a beach hat looking at the ocean.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30051FD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F2A3006C0D0>","A herd of elephants are marching triumphantly through a field.","A herd of gazelles are prancing gracefully through a field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A3006C160>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A3006C1F0>","A giraffe standing in the middle of  a lush green field.","A lion standing in the middle of a lush green field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A3006C2B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A3006C340>","A shiny, new, low riding semi trailer truck.","A shiny, new, low riding sports car.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A3006C3D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7F2A3006C460>","A man is walking a dog on a sidewalk.","A man is walking a cat on a sidewalk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A3006C6D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A3006C760>","Two people walking along a side walk next to a train on the tracks.","Two people walking along a side walk next to a carousel on the tracks.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A3006C7F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x423 at 0x7F2A3006C880>","This is people standing in the sidewalk near a bus.","Bicycles are parked on the sidewalk near a bus.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A3006C910>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A3006C9A0>","Twp cake pans sitting and cooling on the stove.","Two cake pans sitting and cooling on the counter.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A3006CA30>","replace","obj","True","True","False","True","True","False","False"
