"image","caption","negative_caption","negative_image","type","subtype","text_score_i0","text_score_i1","image_score_c0","image_score_c1","text_score","image_score","group_score"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x434 at 0x7EFEB43D93D0>","People sitting at tables inside a large clock tower.","People sitting at tables inside a large skyscraper.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43D9460>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7EFEB43D94F0>","A white airplane is driving down the runway.","A white helicopter is hovering above the runway.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43D9580>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEB43D9610>","A young man stands over a lap top computer screen.","A young woman stands over a laptop computer screen.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43D9820>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7EFEB43D98B0>","A group of dogs that are standing in the grass.","A group of giraffes that are standing in the grass.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43D9940>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEB43D99D0>","A woman sitting at a table in front of a pile of luggage.","A woman sitting at a table in front of a pile of books on a bookshelf.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43D9A60>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEB43D9AF0>","A white woman with a blue surf board.","A white man with a blue surf board.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43D9BB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x458 at 0x7EFEB43D9C40>","A woman flies a kite near a young child.","A man flies a kite near a young child.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43D9CD0>","replace","obj","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEB43D9D60>","A sink with a cabinet on legs in a bathroom.","A bathtub with a cabinet on legs in a bathroom.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43D9FD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=478x640 at 0x7EFEB43F10A0>","A flat screen tv adorns a bathroom mirror.","A painting adorns a bathroom mirror.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1130>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x359 at 0x7EFEB43F11C0>","A vintage red car in front of a vintage army prop plane.","A vintage red guitar in front of a vintage army prop plane.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1250>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEB43F12E0>","A man holding a kite on a beach during the day.","A man holding an umbrella on a beach during the day.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1370>","replace","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43F1400>","A close-up of a misshapen piece of pizza and a can of soda.","A close-up of a misshapen burger and a can of soda.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1490>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43F1520>","A man is carving into a cake covered in fruit.","A woman is carving into a cake covered in fruit.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F15B0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEB43F1640>","Two boys riding on a single bicycle on a city street.","Two boys riding on a single bicycle on a beach boardwalk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F16D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=461x500 at 0x7EFEB43F1760>","Two giraffes are standing together outside a barn.","Two zebras are standing together outside a barn.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F17F0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x393 at 0x7EFEB43F1880>","A cat laying down on a blue comforter with pink sheets.","A dog laying down on a blue comforter with pink sheets.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1910>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43F19A0>","A table with a calculator and phone siting on it.","A table with a notepad and phone sitting on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1A30>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEB43F1AC0>","A girl is looking into an open refrigerator.","A boy is looking into an open refrigerator.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1B50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x318 at 0x7EFEB43F1BE0>","A bridge is covered up in bright lights at night.","A cathedral is covered up in bright lights at night.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1C70>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43F1D00>","A picture of a man wearing a suit, hat, and sunglasses.","A picture of a woman wearing a suit, hat, and sunglasses.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1D90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEB43F1E20>","A cat sitting in an office chair.","A dog sitting in an office chair.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1EB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=335x500 at 0x7EFEB43F1F40>","A uniformed baseball player being watched by people.","A uniformed juggler being watched by people.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43F1FD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43900A0>","There is a red truck that is on the street.","There is a red bike that is on the street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390130>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43901C0>","There is a game a basketball game going on.","There is a game a volleyball game going on.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390400>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x313 at 0x7EFEB4390490>","A view of a bunch of pottery at a very old store.","A painting of a bunch of pottery at a very old store.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390520>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEB43905B0>","A man smiles watching a rider approach with two horses.","A woman smiles watching a rider approach with two horses.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390640>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43906D0>","A plate of half eaten pizza, and salad.","A plate of half eaten pizza and a burger.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390760>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43907F0>","A white bus is sitting by a curb.","A white bicycle is leaning against a curb.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390880>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEB4390910>","A large white kitchen range with gold towels on the front.","A large white fireplace with gold towels on the front.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43909A0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7EFEB4390A30>","African elephants file through dry grass and shrub growth.","Gazelles run through dry grass and shrub growth.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390AC0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEB4390B50>","A giraffe standing in tall grass with trees.","A rhinoceros standing in tall grass with trees.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390C10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7EFEB4390CA0>","Lots of broken toilets sitting out on a lawn.","Lots of broken bicycles sitting out on a lawn.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390D30>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x474 at 0x7EFEB4390DC0>","The painting is of a vase of flowers on a table.","The sculpture is of a vase of flowers on a table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390E50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEB4390EE0>","An airplane in route with a cloudy sky behind it.","A boat in route with a cloudy sky behind it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4390F70>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x421 at 0x7EFEB4390FD0>","A double decker bus is shown that is not in service.","A taxi is shown that is not in service.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43AC0D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7EFEB43AC160>","A white chair, books and shelves and a tv on in this room.","A white couch, books and shelves and a tv on in this room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43AC1F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEB43AC280>","A black and white dog catching a blue flying disc.","A black and white bird catching a blue flying disc.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43AC310>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEB43AC3A0>","Man placing an item in an outdoor oven on a farm.","A woman placing an item in an outdoor oven on a farm.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43AC430>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43AC4C0>","Two women have stopped to pet the sheep.","Two women have stopped to pet the llama.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43AC550>","replace","obj","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x332 at 0x7EFEB43AC5E0>","Zebras and giraffes together in a zoo cage.","Zebras and lions together in a zoo cage.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43AC6A0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEB43AC730>","A double parking meter stands on the street.","A bus stop stands on the street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43AC7C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x451 at 0x7EFEB43AC850>","A man and young girl sit behind a display of fruits.","A man and young girl sit behind a display of flowers.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43AC8E0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEB43AC970>","A bath and a toilet in a small room.","A shower and a toilet in a small room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43ACA00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43ACA90>","A large jetliner flying over a dry grass field.","A hot air balloon floating over a dry grass field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43ACB20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43ACBB0>","A herd of elephants standing in a water hole with a crowd of people watching.","A herd of elephants standing in a water hole with a crowd of birds watching.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43ACC40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEB43ACCD0>","A giraffe stands in the brush near trees.","A lion stands in the brush near trees.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43ACD90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7EFEB43ACE20>","A group of people using their telephones on a subway car.","A group of people reading books on a subway car.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43ACEB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43ACF40>","There is a very large pizza with different toppings on it.","There is a very large burger with different toppings on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43ACFD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB434A0A0>","A man looking over an open mechanical clock.","A woman looking over an open mechanical clock.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434A130>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEB434A1C0>","A cat is laying in an open suitcase on top of some clothes.","A rabbit is laying in an open suitcase on top of some clothes.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434A250>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7EFEB434A2E0>","A fire hydrant painted exactly as the patriotic flag.","A bench painted exactly as the patriotic flag.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434A370>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEB434A400>","Two buses parked in a parking lot next to cars.","Two buses parked in a parking lot next to bicycles.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434A490>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB434A520>","A big brown cow walking down a sidewalk near homes.","A big brown horse walking down a sidewalk near homes.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434A5B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=359x640 at 0x7EFEB434A640>","A large tall building with a clock on the top.","A large tall bridge with a clock on the top.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434A6D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEB434A760>","A man holding a tennis racquet in the yard.","A woman holding a tennis racquet in the yard.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434A7F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7EFEB434A880>","A child holds a spoon and looks at a cupcake.","A grandmother holds a spoon and looks at a cupcake.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434A910>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB434A9A0>","The door of the refrigerator has several papers on it.","The window of the refrigerator has several papers on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434AA60>","replace","obj","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x487 at 0x7EFEB434AAF0>","A fire hydrant beside a leafy green bush on a green lawn.","A mailbox beside a leafy green bush on a green lawn.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434AB80>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7EFEB434AC10>","Two stuffed animals are sitting on a broken wooden chair.","Two books are sitting on a broken wooden chair.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434AE80>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB434AF10>","Looking down at a desktop with two monitors, a key board, mouse and cell phones on it.","Looking down at a desktop with a television, a key board, mouse and cell phones on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB434AFA0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB4366040>","A very cozy looking living room with an oval table.","A very cozy looking office with an oval table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366100>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB4366190>","Two formally dressed guys are crossing the street.","Two formally dressed women are crossing the street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366220>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=458x640 at 0x7EFEB43662B0>","A cat is standing up to a white toilet.","A rat is standing up to a white toilet.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366370>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEB4366400>","A close-up of a table with three boxes of pizza.","A close-up of a table with three boxes of sushi.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366490>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=418x640 at 0x7EFEB4366520>","A man is on the court holding his racket.","A man is on the court holding his ball.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43665B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB4366640>","A bunch of cakes are sitting on the counter.","A bunch of pies are sitting on the counter.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43666D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=481x640 at 0x7EFEB4366760>","A parking meter is on a sidewalk next to some green bushes.","A bench is on a sidewalk next to some green bushes.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43667F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEB4366880>","A black sheep and others in a corral together.","A goat and others in a corral together.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366910>","replace","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x423 at 0x7EFEB43669A0>","A run down building with two planters outside the door.","A run down building with a statue outside the door.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366A30>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7EFEB4366AC0>","Several umbrellas in different styles can be seen with rain on them.","Several hats in different styles can be seen with rain on them.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366B50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7EFEB4366BE0>","Two giraffes standing outside near a building.","Two camels standing outside near a building.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366C70>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7EFEB4366D00>","A big hill that has a bunch of snow on it.","A big skyscraper that has a bunch of snow on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366D90>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7EFEB4366E20>","Plate of food that includes chicken, beans and a pickle.","Plate of food that includes chicken, beans and carrots.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366EB0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB4366F40>","A person in a black snow suit on a pair of skis in the snow.","A person in a black snow suit on a snowboard in the snow.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4366FD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x390 at 0x7EFEB43050A0>","Blurry photograph of a lamppost clock light on a street corner.","Blurry photograph of a traffic signal clock light on a street corner.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305130>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43051C0>","A man in a tennis tournament getting ready to hit the ball.","A woman in a tennis tournament getting ready to hit the ball.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305250>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=352x230 at 0x7EFEB43052E0>","A kitchen that has a bowl of fruit on the table.","A kitchen that has a vase of flowers on the table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305370>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x454 at 0x7EFEB4305400>","Two zebras in a jungle area fighting in a dirt area.","Two lions in a jungle area fighting in a dirt area.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43054C0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEB4305550>","A baseball player pitching a ball on a field,.","A soccer player kicking a ball on a field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB43055E0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7EFEB4305670>","A tasty looking sandwich that is cut in half to eat.","A tasty looking soup that is served in a bowl to eat.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305700>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEB4305790>","A young man with glasses eating a hot dog with bun.","A young man with a hat eating a hot dog with bun.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305850>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEB43058E0>","A bathroom has a sink, toilet, and trash can in it.","A bathroom has a sink, toilet, and mirror in it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305970>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7EFEB4305A00>","A white plate with a donut and napkin sculpture.","A white bowl with a donut and napkin sculpture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305A90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7EFEB4305B20>","A decorated neck tie saying ""reel big fish"".","A decorated belt saying ""reel big fish"".","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305BB0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEB4305C40>","A road sign on top of a stop sign at an intersection.","A road sign on top of a traffic light at an intersection.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305CD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7EFEB4305D60>","A two layer cake sitting on top of a table.","A two layer pie sitting on top of a table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305DF0>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x357 at 0x7EFEB4305E80>","Small brown and white dog sitting in front of the laptop.","Small brown and white cat sitting in front of the laptop.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEB4305F10>","replace","obj","True","True","True","True","True","True","True"
