"filename","caption","negative_caption","type","subtype","index","hn_img_0","hn_img_1","hn_img_2","hn_img_3"
"000000303818.jpg","A bus traveling down a curvy road behind a black car.","A bicycle traveling down a curvy road behind a black car.","replace","obj","4034","4034_000000303818_0.jpg","4034_000000303818_1.jpg","4034_000000303818_2.jpg","4034_000000303818_3.jpg"
"000000537991.jpg","A woman has headphones on and is holding two cell phones.","A woman has headphones on and is holding a laptop.","replace","obj","4035","4035_000000537991_0.jpg","4035_000000537991_1.jpg","4035_000000537991_2.jpg","4035_000000537991_3.jpg"
"000000152740.jpg","Cows grazing in a field with rocks in the background.","Sheep grazing in a field with rocks in the background.","replace","obj","4036","4036_000000152740_0.jpg","4036_000000152740_1.jpg","4036_000000152740_2.jpg","4036_000000152740_3.jpg"
"000000253742.jpg","A woman standing in the rain with an umbrella with a herd of deer behind her.","A woman standing in the rain with an umbrella with a flock of birds behind her.","replace","obj","4037","4037_000000253742_0.jpg","4037_000000253742_1.jpg","4037_000000253742_2.jpg","4037_000000253742_3.jpg"
"000000525155.jpg","The man with the black sweatshirt carries a wooly sheep.","The man with the black sweatshirt carries a goldfish.","replace","obj","4038","4038_000000525155_0.jpg","4038_000000525155_1.jpg","4038_000000525155_2.jpg","4038_000000525155_3.jpg"
"000000174004.jpg","The yellow truck drives through the tall grass in the forest.","A hiker walks through the tall grass in the forest.","replace","obj","4039","4039_000000174004_0.jpg","4039_000000174004_1.jpg","4039_000000174004_2.jpg","4039_000000174004_3.jpg"
"000000447314.jpg","A mother and child fly a kite in a grassy field, with a tower in the background.","A mother and child fly a kite in a grassy field, with a mountain in the background.","replace","obj","4040","4040_000000447314_0.jpg","4040_000000447314_1.jpg","4040_000000447314_2.jpg","4040_000000447314_3.jpg"
"000000345027.jpg","A vehicle and a motor bike on the beach.","A yacht and a motor bike on the beach.","replace","obj","4041","4041_000000345027_0.jpg","4041_000000345027_1.jpg","4041_000000345027_2.jpg","4041_000000345027_3.jpg"
"000000181796.jpg","A plate on a wooden table topped with lots of food.","A bowl on a wooden table topped with lots of food.","replace","obj","4042","4042_000000181796_0.jpg","4042_000000181796_1.jpg","4042_000000181796_2.jpg","4042_000000181796_3.jpg"
"000000205647.jpg","A semi truck pulling a chain of three trailers.","A car pulling a chain of three trailers.","replace","obj","4043","4043_000000205647_0.jpg","4043_000000205647_1.jpg","4043_000000205647_2.jpg","4043_000000205647_3.jpg"
"000000025393.jpg","a couple of men in ties are outside","A couple of women in ties are outside.","replace","obj","4044","4044_000000025393_0.jpg","4044_000000025393_1.jpg","4044_000000025393_2.jpg","4044_000000025393_3.jpg"
"000000292082.jpg","A little girl sitting on a man's lap in an old photograph.","A little girl sitting on a man's chair in an old photograph.","replace","obj","4045","4045_000000292082_0.jpg","4045_000000292082_1.jpg","4045_000000292082_2.jpg","4045_000000292082_3.jpg"
"000000115898.jpg","A surfer is on the water and is waiting for a wave.","A kayaker is on the water and is paddling towards a waterfall.","replace","obj","4046","4046_000000115898_0.jpg","4046_000000115898_1.jpg","4046_000000115898_2.jpg","4046_000000115898_3.jpg"
"000000205834.jpg","A dog pants next to a bowl of water on the ground","A cat pants next to a bowl of water on the ground.","replace","obj","4047","4047_000000205834_0.jpg","4047_000000205834_1.jpg","4047_000000205834_2.jpg","4047_000000205834_3.jpg"
"000000322211.jpg","A box full of matching, ridged donuts with glaze.","A box full of matching, ridged bagels with glaze.","replace","obj","4048","4048_000000322211_0.jpg","4048_000000322211_1.jpg","4048_000000322211_2.jpg","4048_000000322211_3.jpg"
"000000229849.jpg","an image of a female tennis player that is returning a serve","An image of a male basketball player that is dunking the ball.","replace","obj","4049","4049_000000229849_0.jpg","4049_000000229849_1.jpg","4049_000000229849_2.jpg","4049_000000229849_3.jpg"
"000000301867.jpg","Three girls walking down the sidewalk under a sun umbrella.","Three girls walking down the sidewalk in raincoats.","replace","obj","4050","4050_000000301867_0.jpg","4050_000000301867_1.jpg","4050_000000301867_2.jpg","4050_000000301867_3.jpg"
"000000199551.jpg","A boy asleep on a large bed under a mosquito net","A boy asleep on a large hammock under a mosquito net.","replace","obj","4051","4051_000000199551_0.jpg","4051_000000199551_1.jpg","4051_000000199551_2.jpg","4051_000000199551_3.jpg"
"000000545826.jpg","A cat is wearing a small elephant hat.","A dog is wearing a small elephant hat.","replace","obj","4052","4052_000000545826_0.jpg","4052_000000545826_1.jpg","4052_000000545826_2.jpg","4052_000000545826_3.jpg"
"000000031050.jpg","a vase with flowers on a display near a wall","A vase with a book on display near a wall.","replace","obj","4053","4053_000000031050_0.jpg","4053_000000031050_1.jpg","4053_000000031050_2.jpg","4053_000000031050_3.jpg"
"000000011813.jpg","Camera equipment is set up in a room with vending machines in the background.","Camera equipment is set up in a room with artwork in the background.","replace","obj","4054","4054_000000011813_0.jpg","4054_000000011813_1.jpg","4054_000000011813_2.jpg","4054_000000011813_3.jpg"
"000000092839.jpg","A large white polar bear sitting on top of a rock.","A koala sitting on top of a rock.","replace","obj","4055","4055_000000092839_0.jpg","4055_000000092839_1.jpg","4055_000000092839_2.jpg","4055_000000092839_3.jpg"
"000000127955.jpg","there are two brown bears that are playing together in the water","There are two otters that are playing together in the water.","replace","obj","4056","4056_000000127955_0.jpg","4056_000000127955_1.jpg","4056_000000127955_2.jpg","4056_000000127955_3.jpg"
"000000439854.jpg","Children are playing near a beach at sunset.","Seagulls are flying near a beach at sunset.","replace","obj","4057","4057_000000439854_0.jpg","4057_000000439854_1.jpg","4057_000000439854_2.jpg","4057_000000439854_3.jpg"
"000000122606.jpg","A front shot of a Crosstown bus is parked on the side of the road.","A front shot of a police car is parked on the side of the road.","replace","obj","4058","4058_000000122606_0.jpg","4058_000000122606_1.jpg","4058_000000122606_2.jpg","4058_000000122606_3.jpg"
"000000225532.jpg","A highway with a green exit sign and a yellow traffic sign.","A highway with a green rest stop and a yellow traffic sign.","replace","obj","4059","4059_000000225532_0.jpg","4059_000000225532_1.jpg","4059_000000225532_2.jpg","4059_000000225532_3.jpg"
"000000247917.jpg","A little league team wears orange shirts and black caps.","A little league team wears orange shirts and blue shoes.","replace","obj","4060","4060_000000247917_0.jpg","4060_000000247917_1.jpg","4060_000000247917_2.jpg","4060_000000247917_3.jpg"
"000000185890.jpg","A couple of women holding video game console controllers","A couple of men holding video game console controllers.","replace","obj","4061","4061_000000185890_0.jpg","4061_000000185890_1.jpg","4061_000000185890_2.jpg","4061_000000185890_3.jpg"
"000000338624.jpg","a man is walking his dog through the city","A woman is walking her dog through the city.","replace","obj","4062","4062_000000338624_0.jpg","4062_000000338624_1.jpg","4062_000000338624_2.jpg","4062_000000338624_3.jpg"
"000000109798.jpg","A variety of doughnuts sitting on a paper plate.","A variety of croissants sitting on a paper plate.","replace","obj","4063","4063_000000109798_0.jpg","4063_000000109798_1.jpg","4063_000000109798_2.jpg","4063_000000109798_3.jpg"
"000000136355.jpg","a bright kitchen with tulips on the table and plants by the window","A bright bedroom with tulips on the table and plants by the window.","replace","obj","4064","4064_000000136355_0.jpg","4064_000000136355_1.jpg","4064_000000136355_2.jpg","4064_000000136355_3.jpg"
"000000087144.jpg","a couple sitting on a bench with a little girl","A couple sitting on a bench with a puppy.","replace","obj","4065","4065_000000087144_0.jpg","4065_000000087144_1.jpg","4065_000000087144_2.jpg","4065_000000087144_3.jpg"
"000000091779.jpg","Three sausages in buns are covered with various toppings.","Three vegetables in buns are covered with various toppings.","replace","obj","4066","4066_000000091779_0.jpg","4066_000000091779_1.jpg","4066_000000091779_2.jpg","4066_000000091779_3.jpg"
"000000296284.jpg","A display case in a bakery filled with donuts.","Shelves in a bakery filled with donuts.","replace","obj","4067","4067_000000296284_0.jpg","4067_000000296284_1.jpg","4067_000000296284_2.jpg","4067_000000296284_3.jpg"
"000000017627.jpg","Cars are parked on the street near an old building.","Bicycles are parked on the street near an old building.","replace","obj","4068","4068_000000017627_0.jpg","4068_000000017627_1.jpg","4068_000000017627_2.jpg","4068_000000017627_3.jpg"
"000000292236.jpg","A couple of men standing next to train tracks.","A couple of women standing next to train tracks.","replace","obj","4069","4069_000000292236_0.jpg","4069_000000292236_1.jpg","4069_000000292236_2.jpg","4069_000000292236_3.jpg"
"000000352900.jpg","A pasta entree with broccoli on a white plate.","A sandwich with broccoli on a white plate.","replace","obj","4070","4070_000000352900_0.jpg","4070_000000352900_1.jpg","4070_000000352900_2.jpg","4070_000000352900_3.jpg"
"000000555412.jpg","A pizza with bacon bits and spinach leaves on it.","A pizza with pepperoni and spinach leaves on it.","replace","obj","4071","4071_000000555412_0.jpg","4071_000000555412_1.jpg","4071_000000555412_2.jpg","4071_000000555412_3.jpg"
"000000108253.jpg","A table with plates of food and a bottle of alcohol.","A table with plates and candles and a bottle of alcohol.","replace","obj","4072","4072_000000108253_0.jpg","4072_000000108253_1.jpg","4072_000000108253_2.jpg","4072_000000108253_3.jpg"
"000000036844.jpg","A living room with wooden floors and white walls.","A bathroom with wooden floors and white walls.","replace","obj","4073","4073_000000036844_0.jpg","4073_000000036844_1.jpg","4073_000000036844_2.jpg","4073_000000036844_3.jpg"
"000000206027.jpg","a slice of pizza sitting on top of a table.","A cake sitting on top of a table.","replace","obj","4074","4074_000000206027_0.jpg","4074_000000206027_1.jpg","4074_000000206027_2.jpg","4074_000000206027_3.jpg"
"000000183648.jpg","Two men and one woman in front of an elephant.","Two children and one woman in front of an elephant.","replace","obj","4075","4075_000000183648_0.jpg","4075_000000183648_1.jpg","4075_000000183648_2.jpg","4075_000000183648_3.jpg"
"000000334555.jpg","a big black and white cow standing next to a pole","A big black and white zebra standing next to a pole.","replace","obj","4076","4076_000000334555_0.jpg","4076_000000334555_1.jpg","4076_000000334555_2.jpg","4076_000000334555_3.jpg"
"000000084477.jpg","a chair and a umbrella that is on a beach","A chair and a towel that is on a beach.","replace","obj","4077","4077_000000084477_0.jpg","4077_000000084477_1.jpg","4077_000000084477_2.jpg","4077_000000084477_3.jpg"
"000000323828.jpg","A train on the tracks with its lights on","A boat on the water with its lights on.","replace","obj","4078","4078_000000323828_0.jpg","4078_000000323828_1.jpg","4078_000000323828_2.jpg","4078_000000323828_3.jpg"
"000000361268.jpg","A brown and white cow grazing in yard next to street.","A brown and white sheep grazing in yard next to street.","replace","obj","4079","4079_000000361268_0.jpg","4079_000000361268_1.jpg","4079_000000361268_2.jpg","4079_000000361268_3.jpg"
"000000389381.jpg","a bowl of different kinds of food on it","A plate of different kinds of food on it.","replace","obj","4080","4080_000000389381_0.jpg","4080_000000389381_1.jpg","4080_000000389381_2.jpg","4080_000000389381_3.jpg"
"000000213086.jpg","a man holds down an oven door as he looks into the oven","A man holds down a microwave door as he looks into the microwave.","replace","obj","4081","4081_000000213086_0.jpg","4081_000000213086_1.jpg","4081_000000213086_2.jpg","4081_000000213086_3.jpg"
"000000044699.jpg","Sheep grazing in grass in the mountains","Camels grazing in grass in the mountains.","replace","obj","4082","4082_000000044699_0.jpg","4082_000000044699_1.jpg","4082_000000044699_2.jpg","4082_000000044699_3.jpg"
"000000070158.jpg","Three zebra standing next to each other on a dirt hillside.","Three zebras standing next to each other on a green meadow.","replace","obj","4083","4083_000000070158_0.jpg","4083_000000070158_1.jpg","4083_000000070158_2.jpg","4083_000000070158_3.jpg"
"000000231339.jpg","A child in front of a well stocked refrigerator.","An adult in front of a well stocked refrigerator.","replace","obj","4084","4084_000000231339_0.jpg","4084_000000231339_1.jpg","4084_000000231339_2.jpg","4084_000000231339_3.jpg"
"000000113235.jpg","Someone feeding a goat a piece of carrot.","Someone feeding a bird a piece of carrot.","replace","obj","4085","4085_000000113235_0.jpg","4085_000000113235_1.jpg","4085_000000113235_2.jpg","4085_000000113235_3.jpg"
"000000352584.jpg","A toilet that is made of material with sparkles.","A shower that is made of material with sparkles.","replace","obj","4086","4086_000000352584_0.jpg","4086_000000352584_1.jpg","4086_000000352584_2.jpg","4086_000000352584_3.jpg"
"000000196759.jpg","A Frito Lay delivery van parked outside in a parking lot.","An ice cream truck parked outside in a parking lot.","replace","obj","4087","4087_000000196759_0.jpg","4087_000000196759_1.jpg","4087_000000196759_2.jpg","4087_000000196759_3.jpg"
"000000141671.jpg","A group of people riding motorcycles and horses on a race track.","A group of people riding motorcycles and bicycles on a race track.","replace","obj","4088","4088_000000141671_0.jpg","4088_000000141671_1.jpg","4088_000000141671_2.jpg","4088_000000141671_3.jpg"
"000000016958.jpg","a living room with a fireplace and a table and chair.","A living room with a fireplace and a table and a bookshelf.","replace","obj","4089","4089_000000016958_0.jpg","4089_000000016958_1.jpg","4089_000000016958_2.jpg","4089_000000016958_3.jpg"
"000000297698.jpg","a man on skis fly through the sky","A man on a snowboard flies through the sky.","replace","obj","4090","4090_000000297698_0.jpg","4090_000000297698_1.jpg","4090_000000297698_2.jpg","4090_000000297698_3.jpg"
"000000129492.jpg","Two young boys sitting on floor, one playing a computer game.","Two young boys sitting on a couch, one playing a computer game.","replace","obj","4091","4091_000000129492_0.jpg","4091_000000129492_1.jpg","4091_000000129492_2.jpg","4091_000000129492_3.jpg"
"000000429598.jpg","A metallic refrigerator freezer next to a wooden counter.","An oven next to a wooden counter.","replace","obj","4092","4092_000000429598_0.jpg","4092_000000429598_1.jpg","4092_000000429598_2.jpg","4092_000000429598_3.jpg"
"000000211042.jpg","A cat is propped up on the toilet seat.","A hamster is propped up on the toilet seat.","replace","obj","4093","4093_000000211042_0.jpg","4093_000000211042_1.jpg","4093_000000211042_2.jpg","4093_000000211042_3.jpg"
"000000578489.jpg","A group of people are playing wii in the living room","A couple is playing wii in the living room.","replace","obj","4094","4094_000000578489_0.jpg","4094_000000578489_1.jpg","4094_000000578489_2.jpg","4094_000000578489_3.jpg"
"000000348881.jpg","The plane is parked at the gate at the airport terminal.","The helicopter is parked at the gate at the airport terminal.","replace","obj","4095","4095_000000348881_0.jpg","4095_000000348881_1.jpg","4095_000000348881_2.jpg","4095_000000348881_3.jpg"
"000000011051.jpg","A girl puts a flower on the lapel of a boys coat.","A grandmother puts a flower on the lapel of a boy's coat.","replace","obj","4096","4096_000000011051_0.jpg","4096_000000011051_1.jpg","4096_000000011051_2.jpg","4096_000000011051_3.jpg"
"000000134882.jpg","A twin bed with  a cat and laptop on top of it.","A twin bed with a hamster and laptop on top of it.","replace","obj","4097","4097_000000134882_0.jpg","4097_000000134882_1.jpg","4097_000000134882_2.jpg","4097_000000134882_3.jpg"
"000000104572.jpg","A bathroom that features a bright tile wall and big mirrors","A kitchen that features a bright tile wall and big mirrors.","replace","obj","4098","4098_000000104572_0.jpg","4098_000000104572_1.jpg","4098_000000104572_2.jpg","4098_000000104572_3.jpg"
"000000235836.jpg","A toddler hitting the ball with a baseball bat in his backyard.","A grandmother hitting the ball with a baseball bat in her backyard.","replace","obj","4099","4099_000000235836_0.jpg","4099_000000235836_1.jpg","4099_000000235836_2.jpg","4099_000000235836_3.jpg"
"000000491497.jpg","White ornate seat in nicely decorated room with television.","White ornate seat in nicely decorated room with a painting.","replace","obj","4100","4100_000000491497_0.jpg","4100_000000491497_1.jpg","4100_000000491497_2.jpg","4100_000000491497_3.jpg"
"000000562121.jpg","Two zebras fighting in a open area with green bushes.","Two giraffes grazing in an open area with green bushes.","replace","obj","4101","4101_000000562121_0.jpg","4101_000000562121_1.jpg","4101_000000562121_2.jpg","4101_000000562121_3.jpg"
"000000545826.jpg","There is a cat wearing an elephant hat","There is a dog wearing an elephant hat.","replace","obj","4102","4102_000000545826_0.jpg","4102_000000545826_1.jpg","4102_000000545826_2.jpg","4102_000000545826_3.jpg"
"000000125062.jpg","Four teddy bears are lined up in a row on a shelf of books.","Four dolls are lined up in a row on a shelf of books.","replace","obj","4103","4103_000000125062_0.jpg","4103_000000125062_1.jpg","4103_000000125062_2.jpg","4103_000000125062_3.jpg"
"000000082180.jpg","Two stuffed teddy bears sitting on a wooden chair in a yard.","Two dolls sitting on a wooden chair in a yard.","replace","obj","4104","4104_000000082180_0.jpg","4104_000000082180_1.jpg","4104_000000082180_2.jpg","4104_000000082180_3.jpg"
"000000329456.jpg","A group of people walking down a mountain road.","A group of people walking down a beach road.","replace","obj","4105","4105_000000329456_0.jpg","4105_000000329456_1.jpg","4105_000000329456_2.jpg","4105_000000329456_3.jpg"
"000000518770.jpg","A group of young children standing in a room next to each other.","A group of pianos standing in a room next to each other.","replace","obj","4106","4106_000000518770_0.jpg","4106_000000518770_1.jpg","4106_000000518770_2.jpg","4106_000000518770_3.jpg"
"000000415727.jpg","a boy reaching for a baseball bat in a dugout.","A boy reaching for a baseball glove in a dugout.","replace","obj","4107","4107_000000415727_0.jpg","4107_000000415727_1.jpg","4107_000000415727_2.jpg","4107_000000415727_3.jpg"
"000000227478.jpg","two people sitting on a bench near trees","Two people sitting on a hammock near trees.","replace","obj","4108","4108_000000227478_0.jpg","4108_000000227478_1.jpg","4108_000000227478_2.jpg","4108_000000227478_3.jpg"
"000000142092.jpg","A pizza with lots of cheese on a flat brown surface.","A burger with lots of cheese on a flat brown surface.","replace","obj","4109","4109_000000142092_0.jpg","4109_000000142092_1.jpg","4109_000000142092_2.jpg","4109_000000142092_3.jpg"
"000000042070.jpg","a city bus parked on the side of the road","An ambulance parked on the side of the road.","replace","obj","4110","4110_000000042070_0.jpg","4110_000000042070_1.jpg","4110_000000042070_2.jpg","4110_000000042070_3.jpg"
"000000056127.jpg","A picture of a restaurant interior is taken through a fish-eye lens.","A picture of an art museum is taken through a fish-eye lens.","replace","obj","4111","4111_000000056127_0.jpg","4111_000000056127_1.jpg","4111_000000056127_2.jpg","4111_000000056127_3.jpg"
"000000099182.jpg","a man is flipping through a book on a bed","A woman is flipping through a book on a bed.","replace","obj","4112","4112_000000099182_0.jpg","4112_000000099182_1.jpg","4112_000000099182_2.jpg","4112_000000099182_3.jpg"
"000000002431.jpg","a tray of food on a wooden table","A tray of books on a wooden table.","replace","obj","4113","4113_000000002431_0.jpg","4113_000000002431_1.jpg","4113_000000002431_2.jpg","4113_000000002431_3.jpg"
"000000410650.jpg","an image of a girl getting ready to serve on the tennis court","An image of a man getting ready to serve on the tennis court.","replace","obj","4114","4114_000000410650_0.jpg","4114_000000410650_1.jpg","4114_000000410650_2.jpg","4114_000000410650_3.jpg"
"000000212166.jpg","A child with a messy face eating a plate of food with hands","A child with a messy face eating a plate of food with a fork.","replace","obj","4115","4115_000000212166_0.jpg","4115_000000212166_1.jpg","4115_000000212166_2.jpg","4115_000000212166_3.jpg"
"000000289516.jpg","An old time looking clock surrounded by greenery.","An old time looking painting surrounded by greenery.","replace","obj","4116","4116_000000289516_0.jpg","4116_000000289516_1.jpg","4116_000000289516_2.jpg","4116_000000289516_3.jpg"
"000000224807.jpg","A group of people that are sitting at a table talking.","A couple is sitting at a table talking.","replace","obj","4117","4117_000000224807_0.jpg","4117_000000224807_1.jpg","4117_000000224807_2.jpg","4117_000000224807_3.jpg"
"000000118367.jpg","Hot dog on a roll with cheese, onions, and herbs.","Hot dog on a roll with cheese, onions, and bacon.","replace","obj","4118","4118_000000118367_0.jpg","4118_000000118367_1.jpg","4118_000000118367_2.jpg","4118_000000118367_3.jpg"
"000000031050.jpg","an image of a flower arrangement in the vase","An image of a flower arrangement on a bookshelf.","replace","obj","4119","4119_000000031050_0.jpg","4119_000000031050_1.jpg","4119_000000031050_2.jpg","4119_000000031050_3.jpg"
"000000006818.jpg","A bathroom with no toilets and a red and green bucket.","A bedroom with no toilets and a red and green bucket.","replace","obj","4120","4120_000000006818_0.jpg","4120_000000006818_1.jpg","4120_000000006818_2.jpg","4120_000000006818_3.jpg"
"000000312278.jpg","A luggage rack that has various pieces of luggage and containers on it.","A bookshelf that has various books and decorations on it.","replace","obj","4121","4121_000000312278_0.jpg","4121_000000312278_1.jpg","4121_000000312278_2.jpg","4121_000000312278_3.jpg"
"000000127987.jpg","A desk with two computer screens and a Cecil Cooper bobble head.","A desk with a treadmill and a Cecil Cooper bobble head.","replace","obj","4122","4122_000000127987_0.jpg","4122_000000127987_1.jpg","4122_000000127987_2.jpg","4122_000000127987_3.jpg"
"000000123213.jpg","The batter, catcher and umpire during a baseball game","The pitcher, catcher and umpire during a baseball game.","replace","obj","4123","4123_000000123213_0.jpg","4123_000000123213_1.jpg","4123_000000123213_2.jpg","4123_000000123213_3.jpg"
"000000513283.jpg","A small bunny character is on a plate of pizza.","A small dragon character is on a plate of pizza.","replace","obj","4124","4124_000000513283_0.jpg","4124_000000513283_1.jpg","4124_000000513283_2.jpg","4124_000000513283_3.jpg"
"000000052017.jpg","A yellow and blue plant flying in a gray sky.","A yellow and blue bird flying in a gray sky.","replace","obj","4125","4125_000000052017_0.jpg","4125_000000052017_1.jpg","4125_000000052017_2.jpg","4125_000000052017_3.jpg"
"000000360661.jpg","Jockeys races horses on the beach on a clear day.","Jockeys races camels on the beach on a clear day.","replace","obj","4126","4126_000000360661_0.jpg","4126_000000360661_1.jpg","4126_000000360661_2.jpg","4126_000000360661_3.jpg"
"000000239347.jpg","A picture of a couple that just got married lying in a bed.","A picture of a child lying in a bed.","replace","obj","4127","4127_000000239347_0.jpg","4127_000000239347_1.jpg","4127_000000239347_2.jpg","4127_000000239347_3.jpg"
"000000550322.jpg","A collection of kitchen utensils in a metal bowl.","A collection of paintbrushes in a metal bowl.","replace","obj","4128","4128_000000550322_0.jpg","4128_000000550322_1.jpg","4128_000000550322_2.jpg","4128_000000550322_3.jpg"
"000000092839.jpg","a white polar bear is laying down in its pen","A white lion is laying down in its pen.","replace","obj","4129","4129_000000092839_0.jpg","4129_000000092839_1.jpg","4129_000000092839_2.jpg","4129_000000092839_3.jpg"
"000000339870.jpg","A church steeple is shown amidst telephone wires and lights.","A church steeple is shown amidst telephone wires and a billboard.","replace","obj","4130","4130_000000339870_0.jpg","4130_000000339870_1.jpg","4130_000000339870_2.jpg","4130_000000339870_3.jpg"
"000000093353.jpg","A close up of a sliced hot dogs placed in a sandwich.","A close up of sliced pickles placed in a sandwich.","replace","obj","4131","4131_000000093353_0.jpg","4131_000000093353_1.jpg","4131_000000093353_2.jpg","4131_000000093353_3.jpg"
"000000177934.jpg","Two young women are washing two motorcycles with hoses..","Two young men are washing two motorcycles with hoses.","replace","obj","4132","4132_000000177934_0.jpg","4132_000000177934_1.jpg","4132_000000177934_2.jpg","4132_000000177934_3.jpg"
"000000125211.jpg","a large zebra standing next to a tree","A large zebra standing next to a river bank.","replace","obj","4133","4133_000000125211_0.jpg","4133_000000125211_1.jpg","4133_000000125211_2.jpg","4133_000000125211_3.jpg"
"000000126226.jpg","A group of guys in  a dugout with their gear","A group of girls in a dugout with their gear.","replace","obj","4134","4134_000000126226_0.jpg","4134_000000126226_1.jpg","4134_000000126226_2.jpg","4134_000000126226_3.jpg"
"000000246968.jpg","A woman standing in a kitchen making food.","A man standing in a kitchen making food.","replace","obj","4135","4135_000000246968_0.jpg","4135_000000246968_1.jpg","4135_000000246968_2.jpg","4135_000000246968_3.jpg"
"000000315257.jpg","A blue bird sitting on top of a bowl of seed.","A squirrel sitting on top of a bowl of seed.","replace","obj","4136","4136_000000315257_0.jpg","4136_000000315257_1.jpg","4136_000000315257_2.jpg","4136_000000315257_3.jpg"
"000000284445.jpg","A very crowded sidewalk with a crooked light pole.","A very crowded beach with a crooked light pole.","replace","obj","4137","4137_000000284445_0.jpg","4137_000000284445_1.jpg","4137_000000284445_2.jpg","4137_000000284445_3.jpg"
"000000345027.jpg","A moped and utility truck next to a small building.","A moped and utility truck next to a small skyscraper.","replace","obj","4138","4138_000000345027_0.jpg","4138_000000345027_1.jpg","4138_000000345027_2.jpg","4138_000000345027_3.jpg"
"000000562243.jpg","A guy wearing glasses, a red shirt and a tie.","A guy wearing a hat, a red shirt and a tie.","replace","obj","4139","4139_000000562243_0.jpg","4139_000000562243_1.jpg","4139_000000562243_2.jpg","4139_000000562243_3.jpg"
"000000180135.jpg","A young man holding a microphone and a skate board.","A young man holding a book and a skate board.","replace","obj","4140","4140_000000180135_0.jpg","4140_000000180135_1.jpg","4140_000000180135_2.jpg","4140_000000180135_3.jpg"
"000000550322.jpg","A metal cup filled with scissors and two ladels.","A metal cup filled with paintbrushes and two ladels.","replace","obj","4141","4141_000000550322_0.jpg","4141_000000550322_1.jpg","4141_000000550322_2.jpg","4141_000000550322_3.jpg"
"000000318080.jpg","two bears playing together while swimming near a log.","Two otters playing together while swimming near a log.","replace","obj","4142","4142_000000318080_0.jpg","4142_000000318080_1.jpg","4142_000000318080_2.jpg","4142_000000318080_3.jpg"
"000000127955.jpg","The two brown bears are playing in water.","The two otters are playing in water.","replace","obj","4143","4143_000000127955_0.jpg","4143_000000127955_1.jpg","4143_000000127955_2.jpg","4143_000000127955_3.jpg"
"000000176634.jpg","A couple of zebra standing on top of a rock.","A couple of zebra standing by a river.","replace","obj","4144","4144_000000176634_0.jpg","4144_000000176634_1.jpg","4144_000000176634_2.jpg","4144_000000176634_3.jpg"
"000000472375.jpg","A dog is wearing a helmet and sitting by a motor bike.","A parrot is wearing a helmet and sitting by a motor bike.","replace","obj","4145","4145_000000472375_0.jpg","4145_000000472375_1.jpg","4145_000000472375_2.jpg","4145_000000472375_3.jpg"
"000000558854.jpg","A table topped with a sandwich, chili beans and a container of fries.","A table topped with pasta, chili beans and a container of fries.","replace","obj","4146","4146_000000558854_0.jpg","4146_000000558854_1.jpg","4146_000000558854_2.jpg","4146_000000558854_3.jpg"
"000000235784.jpg","a kid stands in the snow on his skiis","A kid stands in the snow on his snowboard.","replace","obj","4147","4147_000000235784_0.jpg","4147_000000235784_1.jpg","4147_000000235784_2.jpg","4147_000000235784_3.jpg"
"000000135561.jpg","A kitchen illuminated by a track lighting unit.","A kitchen illuminated by a chandelier.","replace","obj","4148","4148_000000135561_0.jpg","4148_000000135561_1.jpg","4148_000000135561_2.jpg","4148_000000135561_3.jpg"
"000000260470.jpg","People looking into the front window display of a bakery","People looking into the front window display of a jewelry store.","replace","obj","4149","4149_000000260470_0.jpg","4149_000000260470_1.jpg","4149_000000260470_2.jpg","4149_000000260470_3.jpg"
"000000462629.jpg","Tall boxes are stacked on a brown sidewalk.outside.","Bicycles are stacked on a brown sidewalk outside.","replace","obj","4150","4150_000000462629_0.jpg","4150_000000462629_1.jpg","4150_000000462629_2.jpg","4150_000000462629_3.jpg"
"000000369370.jpg","A table with plates of sandwiches and fruit.","A table with plates of sandwiches and ice cream.","replace","obj","4151","4151_000000369370_0.jpg","4151_000000369370_1.jpg","4151_000000369370_2.jpg","4151_000000369370_3.jpg"
"000000442480.jpg","THERE IS AN AIR PLANE THAT IS PARKED ON THE TARP","There is a bicycle that is parked on the tarp.","replace","obj","4152","4152_000000442480_0.jpg","4152_000000442480_1.jpg","4152_000000442480_2.jpg","4152_000000442480_3.jpg"
"000000373315.jpg","A skateboarder doing tricks on the rim of a pit","A cyclist doing tricks on the rim of a pit.","replace","obj","4153","4153_000000373315_0.jpg","4153_000000373315_1.jpg","4153_000000373315_2.jpg","4153_000000373315_3.jpg"
"000000361103.jpg","There are pedestrians walking passed a traffic light.","There are pedestrians walking passed a fountain.","replace","obj","4154","4154_000000361103_0.jpg","4154_000000361103_1.jpg","4154_000000361103_2.jpg","4154_000000361103_3.jpg"
"000000336309.jpg","A jet airplane coming in to land in a cloudy blue sky","A hot air balloon floating in a cloudy blue sky.","replace","obj","4155","4155_000000336309_0.jpg","4155_000000336309_1.jpg","4155_000000336309_2.jpg","4155_000000336309_3.jpg"
"000000440475.jpg","A room with a Tv, potted plant, tables and chairs","A room with a bookshelf, potted plant, tables and chairs.","replace","obj","4156","4156_000000440475_0.jpg","4156_000000440475_1.jpg","4156_000000440475_2.jpg","4156_000000440475_3.jpg"
